id;calle3;numero;depto_normal;manzana_normal;lote_normal
361058;B° 114 VIV.;187;C. 10;;
361059;B° 114 VIV.;188;C:1;;
361060;B° 114 VIV.M:;188;C: 2;MZ 188;
361061;B° 114 VIV.;188;02;;
361062;B° SOLIDARIDAD MZ:;188;C:9;MZ 188;
361063;Bø 114 VIV.;188;C:05;;
361064;B° 544 VIV.M:;188;C:5;MZ 188;
361065;B° 114 VIVIENDAS MANZ.;188;08;;
361066;Bø 114 VIV. M:;188;C:1;MZ 188;
361067;Bø 114 VDAS;188;C:08;;
361068;Bø114 VIV.MZ:;188;C:9;MZ 188;
361069;Bø 114 VIV M:;188;C: 10;MZ 188;
361070;Bø114 VIV.MZ:;188;C:1;MZ 188;
361071;Bø 114 VIV.;188;C:07;;
361072;B° 114 VIV MZ.;188;C.05;;
361073;B° 144 VV. M:;188;C:07;MZ 188;
361074;Bø 114 VIV. M:;188;C: 2;MZ 188;
361075;Bø 114 VIV.;188;C:5;;
361076;B° 114 VIV.;188;C: 02;;
361077;B° 114 VIV.;189;C:24;;
361078;Bø 114 VIV. MZ:;189;C:23;MZ 189;
361079;B° 114 VIV.;189;C: 25;;
361080;B° 114 VIV.;189;06;;
361081;B° 114 VIV.;189;8;;
361082;B° 114 VIV.;189;22;;
361083;B° 114 VIV.;189;C: 07;;
361084;B° 114 VIV.;189;13;189;13
361085;B° 114 VIV.;189;7;;
361086;B° ESTRELLA DEL SUR;189;C: 13;;
361087;B° ESTRELLA DEL SUR;189;C: 04;;
361088;OLEGARIO ANDRADE;189;;;
361089;B°114 VIV.MZ:;189;C:19;MZ 189;
361090;B° 114 VIV MZ:;189;C:26;MZ 189;
361091;B° 114 VIV M:;189;C:15;MZ 189;
361092;Bø 114 VIV M:;189;C: 14;MZ 189;
361093;B° 200 VIV.SUR;189;C: 08;;
361094;Bø 114 VIV.;189;C:4;;
361095;ESTRELLA DEL SUR MZ;189;C.13;;
361096;Bø 114 VIV.;189;C:12;;
361097;Bø ESTRELLA DEL SUR M:;189;C:4;MZ 189;
361098;B° 200 VIV M:;189;CS:8;MZ 189;
361099;Bø ESTRELLA DEL SUR M:;189;C:5;MZ 189;
361100;Bø 114 VIVIENDAS;189;5;;
361101;B° 114 VIV. MZ:;189;C:9;MZ 189;
361102;Bø 114 VIV MZA;189;C:22;MZ 189;
361103;B° 114 VIV.;189;20;;
361104;B°114 VIV M:;189;C.2;MZ 189;
361105;B° ESTRELLA DEL SUR MZA;189;C.07;MZ 189;
361106;Bø 114 VIV.;189;C:8;;
361107;Bø 114 VIV.;189;CS 02;;
361108;Bø 114 VIV. M:;189;C: 18;MZ 189;
361109;Bø 114 VIV MZA;189;C:18;MZ 189;
361110;ESTRELLA DEL SUR MZA;189;C.04;MZ 189;
361111;Bø 114 VIV.;189;C:24;;
361112;OLAGARIO ANDRADE;189;DP:1;;
361113;O.V.ANDRADE;189;;;
361114;Bø ESTRELLA DEL SUR M:;189;C:8;MZ 189;
361115;B° 144 VIV. M:;189;C:22;MZ 189;
361116;Bø ESTRELLA DEL SURS.M:;189;C:12;MZ 189;
361117;B°E.DEL SUR MZ:;189;C:13;MZ 189;
361118;Bø ESTRELLA DEL SUR;189;C:11;;
361119;Bø 114 VIV.;189;C:12;;
361120;ESTRELLA DEL SUR M:;189;C:7;MZ 189;
361121;Bø 114 VIV.;189;C:13;;
361122;Bø 114 VIVIENDAS;189;9;;
361123;Bø 114 VIV.;189;C:23;;
361124;B° 114 VV M:;189;C:26;MZ 189;
361125;Bø114VIV.MZ:;189;C:8;MZ 189;
361126;B° 114 VDAS;189;C:17;;
361127;B° 114 VIV. M:;189;C.16;MZ 189;
361128;B° 114 VIV.M:;189;C:17;MZ 189;
361129;B° 114 VV. M:;189;C:07;MZ 189;
361130;114 VIV.MZ:;189;18;MZ 189;
361131;Bø114 VIV.MZ:;189;C:1;MZ 189;
361132;Bø 114 VIV.;189;C: 24;;
361133;B° SOLIDARIDAD M:;189;C:11;MZ 189;
361134;B° 114 VIV.;189;C: 16;;
361135;B° 500 V. SUR M: 154 C:;19;CS 19;;
361136;B° SERRANIAS PUNTANAS;19;44;;
361137;Bø EL LINCE M:;19;C:12;MZ 19;
361138;B° EL HORNERO MALDONADO;19;;;
361139;Bø EL LINCE MZ:;19;C:7;MZ 19;
361140;B°544 VDAS MZ:M C:;19;CS 19;;
361141;B° MAXIMILIANO TORO;19;I;;
361142;B° MANUEL LEZCANO;19;C;;
361143;B° SERRANIAS PUNT M: 4 C:;19;CS 19;;
361144;Bø EL LINCE;19;C:20;;
361145;B° MIRADOR DEL PORTZ. M:;19;C:06;MZ 19;
361146;B° JARDIN DEL SUR;19;C;;
361147;B° LUCAS RODRIGUEZ;19;Q;;
361148;Bø EL LINCE MZ:;19;C:22;MZ 19;
361149;Bø EL LINCE MZ.;19;C.22;MZ 19;
361150;PJE C LORENZ;19;;;
361151;Bø EL LINCE MZ:;19;C:25;MZ 19;
361152;Bø J.DE DIOS GARRO M:B2 C;19;CS 19;;
361153;MANUEL LEZCANO MZ.G;19;;MZ.G;
361154;B°MANUEL LEZCANO M.K C.;19;CS 19;;
361155;Bø EL LINCE MZ:;19;C:7;MZ 19;
361156;Bø 544 VIV MZNA B;19;;;
361157;B° FELIX BOGADO MZ.N C.;19;CS 19;;
361158;Bø544 VIV;19;N;;
361159;B°544 VIV.MZ.F C:;19;CS 19;MZ F;
361160;B°PUCARA;19;A;;
361161;B° 500 VIV.SUR;19;100;;
361162;MIRADOR DEL PORTEZUELO MZ;19;C:14;;
361163;TRABAJADORES ARGENTINOS;19;;;
361164;JUAN DE DIOS GARRO;19;1;;
361165;SALVADOR ALLENDE;19;;;
361166;J.DE DIOS GARRO MZ:;19;C 8;MZ 19;
361167;B° EL LINCE M:;19;C:9;MZ 19;
361168;B° EL LINCE M:;19;C:9;MZ 19;
361169;B° 109 VIV.M:A C:;19;CS 19;;
361170;B° 500 VIV.DEL SUR;19;112;;
361171;B° EL LINCE M:;19;C:26;MZ 19;
361172;B° PADRE MUJICA CS;19;MZ B;;
361173;B°JARDIN DEL SUR CS;19;MZ B;;
361174;ESTRELLA DEL SUR MZA;19;C.073;MZ 19;
361175;PLAN JOVENES CS;19;MZ B;;
361176;B° MIRADOR M:;19;C:9;MZ 19;
361177;B°200 VDAS MUN MZA B;19;S/N;;
361178;B° UNION CAS;19;S/N;;
361179;B° MIRADOR EL PORTEZUELO;19;C.17;;
361180;544 VDAS CS;19; MZ P;;
361181;Bø EL LINCE;19;C:9;;
361182;B°M.DEL PORTEZUELO MZ:;19;CS:5;MZ 19;
361183;Bø EL LINCE M:;19;C:23;MZ 19;
361184;B° M.DEL PORTEZUELO M:;19;C:11;MZ 19;
361185;B° 500 VIV.;19;166;;
361186;B° SERRANIAS PUNTANAS;19;33;;
361187;MIRADOR EL PORTEZUELO MZA;19;C.15;MZ 19;
361188;Bø 80 VIV.;19;C;;
361189;S.ALLENDE;19;;;
361190;BøM.DEL PORTEZUELO M:;19;C:17;MZ 19;
361191;B° SAN LUIS XV(15) MZ.E C;19;CS 19;MZ.E;
361192;BøM.DEL PORTEZUELO M:;19;C:20;MZ 19;
361193;B° PADRE MUJICA M: B C:;19;CS 19;;
361194;BøEL LINCE M:;19;C:26;MZ 19;
361195;Bø EL LINCE M:;19;C:16;MZ 19;
361196;B° MIRADOR DEL PORT M:;19;C: 19;MZ 19;
361197;B° MIRAD DEL PORTEZUELO M;19;C:8;MZ 19;
361198;B° EL HORNERO;19;D;;
361199;B° M.DEL PORTEZUELO M:;19;C:20;MZ 19;
361200;B° M DEL PORTEZUELO M:;19;C:7;MZ 19;
361201;B°EL HORNERO MZ:J C:;19;CS 19;;
361202;B°J.DE DIOS GARRO M.C3 C.;19;CS 19;;
361203;B° MIRADOR DEL PORTEZUELO;19;MZ.19;;
361204;B° EL LINCE M:24 CASA;19;;;
361205;Bø 544 VIV C:;19;CS 19;;
361206;B° EL LINCE M:;19;C:06;MZ 19;
361207;Bø 200 VIV.MUNICIPAL SUR;19;D;;
361208;Bø SERRANIAS PUNT M: 2 C:;19;CS 19;;
361209;PUCARA CS;19;MZ F;;
361210;B° EL LINCE M:;19;C:23;MZ 19;
361211;B° M.DEL PORTEZUELO M:;19;CS.17;MZ 19;
361212;EL LINCE M:;19;C:05;MZ 19;
361213;B LUCAS RODRIGUEZ CS;19;MZ B;;
361214;B° EL LINCE M:;19;C:7;MZ 19;
361215;B°JUAN DE DIOS GARRO MZ:;19;C:11;MZ 19;
361216;B° SAN LUIS XV;19;B;;
361217;MANUEL LEZCANO MZ.M CASA;19;;;
361218;B°80 VDAS MZA C CS;19;;;
361219;BøESTRELLA DEL SUR M:B C:;19;CS 19;;
361220;Bø 544 VIV.M:K C:;19;CS 19;;
361221;BøEL HORNERO PJE MALDONAD;19;;;
361222;B° SERRANIAS PUNTANAS;19;4;;
361223;B° SERRANIAS PUNT M: 2 C:;19;CS 19;;
361224;B° LUCAS RODRIGUEZ MZ.D C;19;CS 19;MZ.D;
361225;B° MIRAD DEL PORTEZ M:;19;C: 6;MZ 19;
361226;B° 144 VDAS;19;C;;
361227;BøEL LINCE M:;19;C:25;MZ 19;
361228;Bø MIR DEL PORTEZUELO M:;19;C: 17;MZ 19;
361229;B° MANUEL LEZCANO MZ:A CS;19;;;
361230;B° 500 VIV. SUR;19;139;;
361231;B° 500 VIV.SUR;19;;105;
361232;B° 80 VIV.;19;;;C
361233;B° M.DEL PORTEZUELO;19;C: 04;;
361234;B° M.DEL PORTEZUELO;19;C: 03;;
361235;B° M.DEL PORTEZUELO;19;C: 08;;
361236;B° M.DEL PORTEZUELO;19;C: 05;;
361237;B° M.DEL PORTEZUELO;19;;5;
361238;B° M.DEL PORTEZUELO;19;C: 9;;
361239;B° M.DEL PORTEZUELO;19;18;;
361240;B° M.DEL PORTEZUELO;19;C: 15;;
361241;B° M.DEL PORTEZUELO;19;9;;
361242;B° M.DEL PORTEZUELO;19;9;;
361243;B° P.MUJICA;19;;;MZ: A
361244;Bø L.RODRIGUEZ M: A C:;19;CS 19;;
361245;B° MANUEL LEZCANO;19;C;;
361246;B° MANUEL LESCANO MZ.F C.;19;CS 19;MZ.F;
361247;B° SERRANIAS PUNT M: 9.C:;19;CS 19;;
361248;BøJ.DE DIOS GARRO;19;MZ.F6;;
361249;B°EL LINCE MZ:;19;C:28;MZ 19;
361250;SERRANIAS PUNTANAS;19;MZ.8;;
361251;Bø EL LINCE;19;17;;
361252;B° L.RODRIGUEZ MZ:F CS:;19;CS 19;;
361253;B° M.LEZCANO;19;J;;
361254;B° J.DE D. GARRO MZ.C CS.;19;CS 19;MZ.C;
361255;B°EL LINCE MZ:;19;C:6;MZ 19;
361256;B° EL LINCE;19;C:18;;
361257;S.ALLENDE;19;;;
361258;B° SAN LUIS XV(15) MZ.N C;19;CS 19;;
361259;B° VIRGEN DE LUJAN;19;A;;
361260;B°EL HORNERO MZA A CASA;19;;;
361261;B° MIR.DEL PORTEZUELO M:;19;C:12;MZ 19;
361262;B° JUAN D. DIOS GARRO;19;L;;
361263;MDOR DEL PORTEZUELO MZA;19;12;MZ 19;
361264;Bø JARDIN DEL SUR MZA D;19;;;
361265;Bø 544 VIVIENDAS MZA C;19;CS 19;;
361266;B° M. DEL PORTEZ. M:;19;C:13;MZ 19;
361267;B° S. LUIS XV C:;19;CS 19;;
361268;B° 80 VIV.;19;B;;
361269;B°L.RODRIGUEZ MZA F CASA;19;;;
361270;B° EL HORNERO K.LORENZ;19;;;
361271;B° JUAN DE DIOS GARRO MZ:;19;C.10;MZ 19;
361272;B°L.RODRIGUEZ;19;HO;;
361273;BøS.LUIS 15 MZ:D C:;19;CS 19;;
361274;B° MIRADOR DEL PORT. M:;19;C: 10;MZ 19;
361275;B°J.DE DIOS GARRO MZ:D C:;19;CS 19;;
361276;Bø E.DEL SUR MZA B;19;;;
361277;B° MANUEL LEZCANO MZ:C CS;19;;;
361278;Bø EL LINCE MZ:;19;C:26;MZ 19;
361279;B° ESTRELLA SUR M: 11A C:;19;CS 19;;
361280;Bø LUCAS RODRIGUEZ M:R C:;19;CS 19;;
361281;B°EL LINCE MZ:;19;C:20;MZ 19;
361282;B°M.TORO M;19;C:09;MZ 19;
361283;B°M.TORO MZ:O C:;19;CS 19;;
361284;B° EL LINCE MZ;19;C:9;MZ 19;
361285;JUAN DE DIOS GARRO;19;C:08;;
361286;PJE.CONRAD LORENZ B° EL H;19;;;
361287;B° EL HORNERO;19;D;;
361288;TRABAJADORES ARGENTINOS;19;;;
361289;B° M.LEZCANO M:F CASA;19;;;
361290;B° EL LINCE MZ:;19;C:13;MZ 19;
361291;B° LUCAS RODRIGUEZ CS;19;MZ A;;
361292;B° L RODRIGUEZ M: D C:;19;CS 19;;
361293;PJE CONRAD LORENZ;19;;;
361294;B° MIRADOR DEL PORTEZUELO;19;C:8;;
361295;B° SAN LUIS XV(15);19;;G;
361296;B° SAN LUIS XV(15);19;;MZ: Ñ;
361297;B° SAN LUIS XV(15);19;;J;
361298;B° M.TORO;19;;G;
361299;B° M.TORO;19;;I;19
361300;B° M.TORO;19;;Q;
361301;B° M.TORO;19;;G;
361302;B° M.TORO;19;;H;
361303;B° M.TORO;19;;K;
361304;B° M.TORO;19;;MZ: K;
361305;B° M.TORO;19;;F;
361306;B° M.TORO;19;;;MZ: I
361307;B° M.TORO;19;;;
361308;B° M.LEZCANO;19;;C;
361309;B° M.LEZCANO;19;;MZ: F;
361310;B° M.LEZCANO;19;;D;
361311;B° M.LEZCANO;19;D;;
361312;B° L.RODRIGUEZ;19;;MZ: H;
361313;B° L.RODRIGUEZ;19;;;
361314;B° L.RODRIGUEZ;19;;;MZ: H
361315;B° L.RODRIGUEZ;19;;;
361316;B° L.RODRIGUEZ;19;;;Q
361317;B° JARDIN DEL SUR;19;;B;
361318;B° J.F.BOGADO;19;;MZ: N;
361319;B° J.F.BOGADO;19;;MZ: M;
361320;B° J.F.BOGADO;19;;MZ: E;
361321;B° J.F.BOGADO;19;;B;
361322;B° J.F.BOGADO;19;;B;
361323;B° J.F.BOGADO;19;;;MZNA. L
361324;B° J.F.BOGADO;19;;;A
361325;B° J.DE DIOS GARRO;19;;;B
361326;B°M.LEZCANO MZ:M C:;19;CS 19;;
361327;B° EL LINCE M:;19;C:12;MZ 19;
361328;B° SERRANIAS PUNTANAS;19;08;;
361329;Bø FELIX BOGADO;19;R;;
361330;Bø L.RODRIGUEZ M:W C:;19;CS 19;;
361331;Bø 544 VIV.MZ:F C:;19;CS 19;;
361332;B°J.DE DIOS GARRO M:;19;C:10;MZ 19;
361333;B° EL LÑINCE MZ;19;C.17;;
361334;B° EL LINCE M:;19;C:7;MZ 19;
361335;B° 544 VIV.;19;V;;
361336;B°M.TORO MZ:F C:;19;CS 19;;
361337;Bø EL LINCE;19;C:20;;
361338;B° EL LINCE M:;19;C:10;MZ 19;
361339;Bº S.PUNTANAS MZ: 49 C:;19;CS 19;;
361340;Bº 110 VIVIENDAS MZ: 191 C:;19;CS 19;;
361341;B° SERRANIAS PUNTANAS 500 VIV MZ: 106 C:;19;CS 19;;
361342;Bº SERRANIAS PUNTANAS MZ: 249 C:;19;CS 19;;
361343;Bº 500 VDAS SUR MZ:102 C:;19;CS 19;;
361344;Bº 110 VIVIENDAS MZ: 191 C:;19;CS 19;;
361345;B° PLAN JOVENES 25/35;19;;C;
361346;B° PLAN JOVENES 25/35;19;;MZ: C;
361347;Bº PLAN JOVENES 200 VIV;19;;MZ: B;
361348;COSTANERA SUR RUTA;19;;;
361349;200 VIVIENDAS MUNICIPAL;19;;MZ: A;
361350;B° 650 VIV.  MZ: 171 C:;19;CS 19;;
361351;B° 500 VIV.SUR;19;;;
361352;B° 500 VIV.SUR;19;;109;
361353;B° 500 VIV.SUR;19;;248;
361354;B° 500 VIV.SUR;19;;126;
361355;B° 500 VIV.SUR;19;;121;
361356;B° 500 VIV.SUR;19;;112;
361357;B° 30 VIV.;19;9;;
361358;B° 30 VIV.;19;;A;
361359;B° 544 VIV.;19;;MZ E;
361360;B° 544 VIV.;19;;MZ A;
361361;B° 544 VIV.;19;;MZ N;
361362;B° 544 VIV.;19;;MZ B;
361363;B° 544 VIV.;19;;MZ M;
361364;B° J.DE DIOS GARRO;19;;;MZ: M
361365;B° ESTRELLA DEL SUR;19;;;
361366;B° ESTRELLA DEL SUR;19;;;
361367;B° EL HORNERO;19;;MZ: I;
361368;B° EL HORNERO;19;;;MZ: J
361369;B° EL HORNERO;19;;;E
361370;B° EL LINCE;19;1;;
361371;B° EL LINCE;19;C: 23;;
361372;B° EL LINCE;19;3;;
361373;B° EL LINCE;19;C: 20;;
361374;B° EL LINCE;19;7;;
361375;B° EL LINCE;19;;22;
361376;B° EL LINCE;19;;;
361377;B° EL LINCE;19;29;;
361378;B° EL LINCE;19;;MZ 14;
361379;B° EL LINCE;19;28;;
361380;B° EL LINCE;19;C: 27;;
361381;B° EL LINCE;19;03;;
361382;B° EL LINCE;19;21;;
361383;B° EL LINCE;19;7;;
361384;B° EL LINCE;19;07;;
361385;B° EL HORNERO;19;;B;
361386;B° EL HORNERO;19;;MZ: C;
361387;B° EL HORNERO;19;;MZ: C;
361388;B° 544 VIV.;19;;;
361389;B° 544 VIV.;19;L;;
361390;B° 544 VIV.;19;;;
361391;B° 544 VIV.;19;;;MZ: M
361392;B° 544 VIV.;19;;;MZ: U
361393;B° 544 VIV.;19;;;J
361394;B° 544 VIV.;19;;;K
361395;B° 544 VIV.;19;;;
361396;B° 544 VIV.;19;;MZ Q;
361397;B° 544 VIV.;19;;MZ L;
361398;B° 544 VIV.;19;;MZ L;19
361399;B° 544 VIV.;19;;MZ D;
361400;B° 544 VIV.;19;;MZ V;
361401;B° P.MUJICA;19;;;MZ: A
361402;B° P.MUJICA;19;;;
361403;B° P.MUJICA;19;C: 19;;MZ: A
361404;B° S.PUNTANAS;19;;146;
361405;B° S.PUNTANAS;19;;;
361406;B° 200 VIV.SUR;19;;;MZ: A
361407;B° 200 VIV.SUR;19;;;MZ: B
361408;B° 200 VIV.SUR;19;;;MZ: A
361409;B° S.PUNTANAS;19;;256;19
361410;B° S.PUNTANAS;19;;237;
361411;S.ALLENDE;19;;;
361412;B° 109 VIV.;19;;MZ: F;
361413;B° F.AMERICANOS;19;;B;19
361414;B° F.AMERICANOS;19;;;MZ:A
361415;B° F.AMERICANOS;19;;;A
361416;B° 200 VIV.SUR;19;;MZ: B;
361417;B° SAN LUIS XV(15);19;;;MZ: B
361418;B° SAN LUIS XV(15);19;;;MZ: B
361419;B° SAN LUIS XXIII;19;;;
361420;B° VIRGEN DE LUJAN;19;;B;
361421;B° VIRGEN DE LUJAN;19;;B;
361422;B° VIRGEN DE LUJAN;19;;;MZNA. C
361423;B° ESTRELLA DEL SUR;190;17;;
361424;Bø ESTRELLA DEL SUR M:;190;C: 18;MZ 190;
361425;B° ESTRELLA DEL SUR;190;C: 12;;
361426;BøESTA DEL SUR SOLIDAR MZ;190;CS 17;;
361427;Bø ESTRELLA DEL SUR M:;190;C:3;MZ 190;
361428;ESTRELLA DEL SUR MZ:;190;C:03;MZ 190;
361429;B° ESTRELLA DEL SUR;190;C: 06;;
361430;Bø ESTRELLA DEL SUR M:;190;C: 10;MZ 190;
361431;B° ESTRELLA DEL SUR MZA;190;C.17;MZ 190;
361432;ESTRELLA DEL SUR MZ;190;C.18;;
361433;Bø ESTRELLA DEL SUR M:;190;C: 18;MZ 190;
361434;BøESTRELLA DEL SUR M:;190;C: 18;MZ 190;
361435;Bø ESTRELLA DEL SUR;190;C: 9;;
361436;B° ESTRELLA DEL SUR MZA;190;C.06;MZ 190;
361437;B° PLAN SOLIDARIDAD M:;190;C.12;MZ 190;
361438;Bø ESTRELLA DEL SUR;190;C:3;;
361439;B°ESTRELLA DEL SUR MZ:;190;C:3;MZ 190;
361440;B°SOLIDARIDAD E.DEL SUR M;190;C:06;MZ 190;
361441;Bø ESTRELLA DEL SUR MZ:;190;CS:14;MZ 190;
361442;COSTANERA;1901;;;
361443;CATANERA Y 25 DE FEBRERO;1901;;;
361444;COSTANERA SUR Y 25 DE FEB;1901;;;
361445;B° 110 VIV.;191;C:12;;
361446;B° 110 VIV.;191;12;;
361447;B° 110 VIV.;191;C: 9;;
361448;B° 110 VIV.;191;C: 1;;
361449;B° 110 VIV.;191;06;;
361450;B° ESTRELLA DEL SUR;191;C: 16;;
361451;B° ESTRELLA DEL SUR;191;C: 16;;
361452;B° ESTRELLA DEL SUR;191;14;;
361453;B° EST.DEL SUR;191;14;;
361454;Bø110 VDAS MZ:;191;C:1;MZ 191;
361455;B° 110 VIV. M:;191;C:21;MZ 191;
361456;B° 110 VIV. M:;191;C:6;MZ 191;
361457;Bø 110 VIV.MZ:;191;C:24;MZ 191;
361458;Bø 110 VIVIENDAS;191;7;;
361459;B° 110 VIV. M:;191;C:15;MZ 191;
361460;B° 110 VIV. M:;191;C: 15;MZ 191;
361461;B°110 VIV.MZ:;191;C:18;MZ 191;
361462;Bø 110 VIV. M:;191;C:24;MZ 191;
361463;Bø 110 VIV. M:;191;C:7;MZ 191;
361464;Bø 110 VIV.;191;C:22;;
361465;B°110 VIV.M:;191;C:13;MZ 191;
361466;Bø110 VIV.MZ:;191;C:12;MZ 191;
361467;B° 110 VIV. M:;191;C:15;MZ 191;
361468;Bø110 VIV.MZ:;191;C:1;MZ 191;
361469;B° 110 VIVIENDAS MZ:;191;C:26;MZ 191;
361470;SOLIDARIDAD EST DEL SUR M;191;CS:5;MZ 191;
361471;B°SOLIDARIDAD E DEL SUR M;191;C:16;MZ 191;
361472;Bø 110 VIV.;191;C: 14;;
361473;Bø 110 VIV. M:;191;C:25;MZ 191;
361474;Bø 110 VIV.;191;9;;
361475;Bø 110 VIV. M:;191;C: 17;MZ 191;
361476;B° SOLID E DEL SUR M:;191;C: 5;MZ 191;
361477;Bø 110 VIV.;191;C.13;;
361478;B°110 VIV. MZ.;191;CS 15;;
361479;Bø ESTRELLA DEL SUR M:;191;C:16;MZ 191;
361480;B° 110 M:;191;C:3;MZ 191;
361481;B° SOLIDARIDAD ESTRELLA M;191;C:16;MZ 191;
361482;Bø ESTRELLA DEL SUR M:;191;C:4;MZ 191;
361483;B° SOLIDARI E DEL SUR M:;191;C:13;MZ 191;
361484;Bø 110 VIV.;191;C.14;;
361485;110 VV. M:;191;C:03;MZ 191;
361486;Bø 110 VIV. M:;191;C:23;MZ 191;
361487;B°ESTRELLA DEL SUR MZ.;191;C.9;;
361488;Bø 110 VIV. M:;191;C.17;MZ 191;
361489;B° EL LINCE MZ:;191;C:9;MZ 191;
361490;BøESTRELLA DEL SUR M:;191;C:4;MZ 191;
361491;B° 110 VIV. M:;191;C:24;MZ 191;
361492;B° 114 VIV. M:;192;C:12;MZ 192;
361493;Bø 114 VIV. M:;192;C:12;MZ 192;
361494;B° 114 VIV.;192;C: 26;;
361495;B° 114 VIV.;192;C: 13;;
361496;B° 114 VIV.;192;C: 15;;
361497;B° 114 VIV.;192;C: 19;;
361498;B° 114 VIV.;192;5;;
361499;B° 114 VIV.;192;C: 20;;
361500;B° 114 VIV.;192;C: 23;;
361501;B° 114 VIV.;192;3;;
361502;B° 114 VIV.;192;07;;
361503;B° 114 VIV.;192;17;;
361504;B° EST.DEL SUR;192;C:7;;
361505;B° ESTRELLA DEL SUR;192;C. 12;;
361506;B° ESTRELLA DEL SUR;192;C: 15;;
361507;Bø 114 VIV.;192;C:17;;
361508;B° 114 VIV. M:;192;C:18;MZ 192;
361509;Bø 114 VIV. M:;192;C:15;MZ 192;
361510;B°114 VIV. M:;192;C:19;MZ 192;
361511;B° 114 VIV. M:;192;C:12;MZ 192;
361512;B°114 VIV.MZ:;192;C:10;MZ 192;
361513;Bø 114 VDAS M:;192;C:04;MZ 192;
361514;ESTRELLA DEL SUR MZA;192;C.08;MZ 192;
361515;Bø 114 VDAS;192;C:25;;
361516;114 VDAS;192;C:07;;
361517;B° 114 VIV. M:;192;C:3;MZ 192;
361518;Bø 114 VIV. M:;192;C:4;MZ 192;
361519;B° 114 VIV. MZ:;192;C:15;MZ 192;
361520;SOLIDARIDAD E.DEL SUR M:;192;C:15;MZ 192;
361521;B° 114 VIV. MZ:;192;C:23;MZ 192;
361522;B° VIVA SAN LUIS 114 VDAS;192;C.14;;
361523;B° 114 VDAS MZ:;192;C:11;MZ 192;
361524;Bø ESTRELLA DEL SUR M:;192;C:10;MZ 192;
361525;Bø SOLID E DEL SUR M:;192;C: 12;MZ 192;
361526;B° 114 VIV.M:;192;C:4;MZ 192;
361527;Bø 114 VIV.MZ:;192;C:26;MZ 192;
361528;Bø 114 VIVIENDAS MZA;192;C:17;MZ 192;
361529;B°114 VIV.MZ:;192;C:14;MZ 192;
361530;B°114 VIV.M:;192;C.11;MZ 192;
361531;B° ESTRELLA DEL SUR M:;192;C:12;MZ 192;
361532;Bø 114 VIV. MZA;192;C: 25;MZ 192;
361533;B° 114 VDAS MZA;192;CS 11;MZ 192;
361534;B° 114 VIV.M:;192;C:5;MZ 192;
361535;BøSOLIDARIDAD MZ:;192;C:7;MZ 192;
361536;Bø 114 VIV.;192;C:21;;
361537;ESTRELLA DEL SUR MZA;192;C.17;MZ 192;
361538;Bø 114 VIV.;192;C:15;;
361539;B° 114 VIV. MZA.;192;C.12;MZ 192;
361540;B° 114 VDAS MZA;192;C.21;MZ 192;
361541;Bø 114 VIV.MZ:;192;C: 23;MZ 192;
361542;Bø 114 VIV. M:;192;C:18;MZ 192;
361543;Bø 114 VIV. MZ.;192;C:24;;
361544;Bø 114 VIV.;192;C:08;;
361545;Bø 114 VIV.M.;192;C.9;MZ 192;
361546;Bø 114 VIV.;192;C:07;;
361547;Bø 114 VDAS M:;192;C:7;MZ 192;
361548;Bø 114 VIV.;192;C:06;;
361549;Bø 114 VIV.;192;C.12;;
361550;Bø114VIV.MN.;192;C.08;;
361551;Bø 114 VIV. M:;192;C:7;MZ 192;
361552;Bø 114 VIV.;192;C:6;;
361553;B° 114 VIV. MZ:;192;C:17;MZ 192;
361554;Bø114 VIV. MZ:;192;C:19;MZ 192;
361555;Bø 114 VIV. MZA:;192;C:8;MZ 192;
361556;Bø 114 VIV.;192;C:16;;
361557;RUTA 146 SUR;1920;;;
361558;B° 114 VIV.;193;C: 09;;
361559;Bø 114 VIV.M:;193;C:7;MZ 193;
361560;B° 114 VIV.;193;C: 19;;
361561;B° 114 VIV.;193;C: 08;;
361562;B° 114 VIV.;193;C:6;;
361563;B° 114 VIV.;193;17;;
361564;B° 114 VIV.;193;10;;
361565;B° 114 VIV.;193;8;;
361566;B° 114 VIV.;193;23;;
361567;B° 114 VIV.;193;13;;
361568;B° 114 VIV.;193;13;;
361569;B° 114 VIV.;193;24;;
361570;B° 114 VIV.;193;03;;
361571;B° 114 VIV.;193;C: 17;;
361572;B° 114 VIV MZ;193;CS 5;;
361573;Bø 114 VIV.;193;C:20;;
361574;Bø 114 VIV. M:;193;C:5;MZ 193;
361575;B° 114 VIV. M:;193;C:7;MZ 193;
361576;B°114 VIV.MZ:;193;C:3;MZ 193;
361577;Bø114 VDAS;193;C:07;;
361578;Bø114 VIV. M:;193;CS:15;MZ 193;
361579;Bø 114 VDAS M:;193;C:11;MZ 193;
361580;B° 114 VDAS M.;193;20;MZ 193;
361581;Bø 114 VIV.;193;C: 23;;
361582;Bø 114 VIV. M:;193;C:12;MZ 193;
361583;Bø 114 VIV.;193;24;;
361584;114 VIV M:;193;CS.16;MZ 193;
361585;B° 114 VIV.M:;193;C:19;MZ 193;
361586;Bø 114 VIV.MZ:;193;C:18;MZ 193;
361587;B° 114 VIV M:;193;C:15;MZ 193;
361588;Bø114 VIV.MZ:;193;C:9;MZ 193;
